Brand,Tensile Strength (MPa),Hardness (HB),Elongation (%),Thermal Conductivity (W/m·K),Specific Heat (J/kg·K),Melting Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Magnesium (%),Phosphorus (%),Sulfur (%)
EN-GJS-400-18,545.1777087,284.7476537,11.17157111,30.91847067,533.8447769,1213.405385,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,798.1921963,329.9821973,7.402388832,38.52410404,601.4980693,1180.131577,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_400-18,578.5409405,285.7713745,17.81634637,37.42630494,500.1707415,1195.85532,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-600-3,533.4278198,336.0799732,2.403797534,35.70167314,476.2777483,1228.675086,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-450-10,632.1900027,341.4475725,6.04233649,25.47396915,589.314818,1247.780214,3.6,2.3,0.3,0.04,0.05,0.01
ISO_1083_JS_500-7,435.5069576,263.3576783,10.32118498,38.23637257,407.4952247,1266.922453,3.8,2.5,0.4,0.05,0.04,0.02
EN-GJS-400-18,784.6662944,256.5970492,10.35124806,21.95015385,616.2175336,1265.075608,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,653.9840182,340.4481731,11.4229292,37.06658433,554.207011,1295.903311,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_500-7,701.935128,301.2710092,14.02681875,26.56320145,581.7261192,1192.876217,3.8,2.5,0.4,0.05,0.04,0.02
ISO_1083_JS_450-10,468.1911753,217.4034022,11.97564529,21.07544623,589.5640478,1160.666606,3.7,2.4,0.4,0.04,0.04,0.02
EN-GJS-450-10,563.7911412,206.3437624,11.60450337,33.38713968,558.1150469,1201.84854,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-600-3,569.0756454,284.6943576,2.856231407,24.62559857,574.7601332,1261.494171,3.8,2.5,0.3,0.05,0.05,0.01
EN-GJS-400-18,728.7225776,339.5256448,8.024484605,24.87142252,605.1364603,1215.716748,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,400.4946719,326.6373054,5.712891835,26.12094332,625.9356542,1272.668265,3.6,2.4,0.4,0.04,0.05,0.01
ASTM_A536_100-70-03,520.3412433,301.377162,6.245921786,21.27369535,618.2357174,1232.398955,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-400-18,792.4945497,220.8673773,10.86939959,23.54254288,660.8849373,1289.468758,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_100-70-03,589.9546174,238.1347076,5.192085039,20.10279255,456.83303,1292.179516,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-450-10,553.0105121,331.326684,6.703185616,28.90819042,520.3443908,1160.395676,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_80-55-06,447.9316008,227.4210855,5.793355336,21.68510755,684.3388198,1218.462016,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-400-18,789.6658515,241.7659112,17.17604709,33.6530521,518.9771723,1241.453359,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,408.0105424,219.4400977,17.11465171,24.71245702,437.4610231,1188.380881,3.7,2.5,0.4,0.04,0.05,0.01
ASTM_A536_100-70-03,694.87209,301.4162347,11.75906494,38.87148288,557.6335379,1211.061517,3.9,2.7,0.4,0.05,0.05,0.01
ISO_1083_JS_450-10,707.4399219,341.5973458,16.7923595,37.42503255,432.8472918,1251.652231,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_65-45-12,497.4626864,240.3452047,14.57300233,25.7888179,460.8559716,1184.010134,3.7,2.5,0.4,0.04,0.05,0.01
ISO_1083_JS_600-3,668.6233774,271.3109912,11.43916612,35.66430909,699.495627,1240.297203,3.9,2.6,0.4,0.05,0.04,0.02
ISO_1083_JS_600-3,437.1716578,295.150961,2.102963384,36.06489809,562.4087915,1254.617174,3.9,2.6,0.4,0.05,0.04,0.02
ASTM_A536_60-40-18,502.8189066,349.9199372,14.36026058,39.73126228,485.2175167,1163.574447,3.6,2.4,0.4,0.04,0.05,0.01
EN-GJS-600-3,715.1607953,215.7212097,13.23981347,31.95679974,698.4324864,1224.629397,3.8,2.5,0.3,0.05,0.05,0.01
ASTM_A536_80-55-06,745.8744768,274.7856199,11.84405845,21.63931469,689.9676756,1189.462004,3.8,2.6,0.4,0.05,0.05,0.01
EN-GJS-450-10,643.3945651,257.768018,14.16678899,32.93674458,532.2217123,1258.657953,3.6,2.3,0.3,0.04,0.05,0.01
EN-GJS-400-18,602.7353727,329.8730248,10.20675464,32.49959497,478.1209326,1178.433326,3.5,2.2,0.3,0.04,0.05,0.01
ISO_1083_JS_400-18,463.7216082,271.3951597,13.26533234,32.76701155,651.5198914,1283.835687,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,425.2436132,216.6466287,16.96275339,26.14291296,614.6862151,1214.6412,3.7,2.4,0.4,0.04,0.04,0.02
ASTM_A536_100-70-03,447.0596114,295.1636218,8.012880254,37.1935917,606.0824305,1179.700455,3.9,2.7,0.4,0.05,0.05,0.01
EN-GJS-450-10,490.94292,315.6170927,13.32994936,39.18944366,667.9341224,1215.703269,3.6,2.3,0.3,0.04,0.05,0.01
ASTM_A536_65-45-12,536.6698008,200.4321877,9.611005088,24.35425026,606.8251402,1211.311564,3.7,2.5,0.4,0.04,0.05,0.01
EN-GJS-500-7,552.3638102,328.8435028,12.79039443,21.76304316,485.1393829,1214.337844,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_600-3,538.5287074,227.90345,14.20629337,23.89070066,608.1589486,1237.834194,3.9,2.6,0.4,0.05,0.04,0.02
EN-GJS-500-7,495.6221329,282.8104047,2.727240007,36.41104279,491.7440534,1228.176059,3.7,2.4,0.3,0.04,0.05,0.01
ISO_1083_JS_450-10,603.8896987,262.3696251,12.3456071,33.5328927,627.7716939,1172.46657,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,730.1144433,307.9480725,5.627858951,32.72094685,585.9243563,1159.836861,3.6,2.3,0.4,0.04,0.04,0.02
EN-GJS-400-18,511.8814154,255.6742422,12.7205206,28.0358627,423.2234656,1259.412317,3.5,2.2,0.3,0.04,0.05,0.01
ASTM_A536_60-40-18,776.9548076,330.4644765,9.493282975,31.55655943,553.8506087,1233.957615,3.6,2.4,0.4,0.04,0.05,0.01
ISO_1083_JS_400-18,749.3346647,309.5744541,14.37684387,26.15748251,502.9902908,1203.850115,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,464.7056845,297.1569757,3.974413043,29.54400159,498.5711898,1271.253673,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_400-18,714.5103827,319.4360893,12.02115763,35.86126057,580.6768907,1208.208771,3.6,2.3,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,629.8349529,313.1034552,6.455531663,39.62483195,496.6974473,1269.394763,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_450-10,626.6301449,205.3908012,15.64771193,38.64977847,633.0681245,1195.863419,3.7,2.4,0.4,0.04,0.04,0.02
ISO_1083_JS_500-7,556.4171052,259.2101531,16.85413609,38.67731886,421.2374308,1160.926795,3.8,2.5,0.4,0.05,0.04,0.02
