Austempering Temperature (°C),Austempering Time (minutes),Initial Temperature (°C),Carbon (%),Silicon (%),Manganese (%),Strength (MPa),Melting Temperature (°C),Thermal Conductivity (W/m·K),Thermal Expansion Coefficient (1/K),Specific Heat (J/kg·K),Phase Transformation Temperature (°C),Cooling Rate (°C/min),Hardness (HV)
279.8005408,145.3834722,804.8412467,1.664749231,1.657287252,1.203460309,952.7527672,1576.21492,30.71725905,9.75E-06,610.0919062,666.4780291,45.37315435,550.1951525
210.9523278,123.6995353,803.6153876,1.659322705,1.787563564,1.8646505,901.6520829,1562.377587,37.31160025,7.92E-06,460.5099888,826.9868364,36.68820133,559.232815
267.0394483,87.29094595,942.8117376,1.006965756,0.478517403,1.043812513,796.8495352,1426.722442,30.26796778,7.71E-06,528.9236143,692.8659508,40.96200092,492.5250913
360.5706897,60.85308933,1170.477627,0.766556308,0.639950162,1.701596417,637.5576612,1341.769597,22.51621216,1.31E-05,548.2128601,876.6393977,53.68883951,489.3710483
200.9264046,48.20796272,891.4707118,0.788863613,0.649040197,0.947184578,664.2265383,1352.458753,49.78411935,1.53E-05,416.565288,797.0168119,33.13606198,475.5576085
266.6998343,122.2519452,1053.745476,1.630857599,0.816402469,1.446308737,982.6711747,1364.740913,23.81547361,1.39E-05,686.391254,730.9053583,43.90904607,552.5606282
279.6337387,146.1950671,888.8303483,0.723541017,0.847309274,1.490558201,976.0393107,1491.031729,22.17045152,4.77E-06,438.5731782,836.9736005,45.64644663,560.5499721
307.4791206,126.585638,928.6679959,0.49721281,1.134655117,0.430531041,450.6883321,1380.655598,46.35592248,1.04E-05,609.2383802,845.3743878,47.15733313,469.9661503
383.9711233,109.54532,1139.216836,0.26090785,0.40377155,0.786310512,867.7731964,1542.691979,29.05503983,1.60E-05,551.8693108,687.1444817,56.06694535,521.9492663
269.2691989,36.29268351,1091.544577,0.98671693,1.413368661,1.310874097,438.0698663,1577.637914,39.50890922,1.00E-05,407.689675,701.9143632,40.97388504,430.6358332
269.3906404,175.2733166,838.1597109,1.016050988,0.418376425,0.234323556,449.4762345,1334.378461,29.87017189,1.12E-05,677.4242428,880.7865461,45.95437276,463.824394
347.5002496,149.8071287,971.4808084,1.69772655,0.689586116,0.786926357,773.2651239,1424.277793,31.74362812,1.57E-05,655.5510426,649.4223115,53.51393421,504.7841578
290.4435882,73.92330551,811.6679055,0.520353523,1.056355748,1.116118986,583.500769,1238.022615,27.86338916,1.36E-05,557.2773784,612.6451251,41.59542173,418.4696231
244.9209646,176.9955494,992.3560586,0.82388342,1.613237067,1.992826537,952.081085,1280.187619,30.29132017,8.78E-06,468.6827008,736.2165968,45.60210323,512.5200548
290.4879032,120.2822384,1064.973605,1.635970904,1.504991543,1.001613769,362.3068144,1365.386307,32.32101202,1.80E-05,436.4868672,840.3629701,47.415729,420.6035756
228.1714041,117.3633987,847.4010494,1.66488486,1.326515277,1.650507839,658.0679486,1282.481086,41.61248207,4.09E-06,509.0177438,831.5004319,38.841298,475.919704
235.2773973,142.2109769,915.5539756,0.830761044,0.395969195,0.920927842,942.9650713,1550.624196,35.34608583,1.99E-05,476.6284843,875.8591887,40.82620778,564.6102393
299.6735545,151.7654682,959.1346502,0.972335644,1.139386157,1.613142373,932.8795623,1263.314502,48.30695651,3.26E-06,552.0073603,759.9601993,48.20397849,519.896965
283.7850899,128.4717911,1167.81241,0.676243193,0.266148353,1.231288123,409.5704494,1382.264329,21.25641182,1.28E-06,689.9227888,630.0194015,47.15367336,409.3705229
382.9691802,49.21436195,1197.302006,1.871854269,0.816990036,1.784531339,556.6463901,1442.279696,35.09204968,1.79E-05,572.486048,776.6066923,53.68189201,465.955204
272.4787798,80.7401259,817.9645196,0.325423155,0.885681408,0.880790849,733.38498,1476.745563,37.52674366,5.65E-06,666.9793168,833.5186843,39.31793642,539.3743737
316.1176701,169.212546,1104.403169,1.874123904,0.175641735,1.248178398,411.5764193,1353.227748,47.60590958,1.49E-05,595.2636512,627.9984361,51.35724577,408.8226823
326.4528576,63.69234178,948.6896266,1.399346258,0.620577389,1.297035493,977.6155204,1547.639627,21.47475571,1.64E-05,542.573958,651.7972203,45.07006927,540.6071655
202.6188913,85.82505358,956.9832745,1.10998709,1.915733988,0.893027589,940.3245301,1427.32766,37.20498755,1.73E-05,656.3822688,603.6871983,34.55157645,524.9196321
332.7074744,94.81153244,1101.705989,0.162052215,1.911901955,0.374192883,416.8651253,1375.803112,45.60889786,1.98E-05,541.4104331,778.0957738,49.58355219,442.1646523
235.6071934,95.91074845,1167.370573,1.003632764,0.769421403,0.277762873,384.8088229,1226.896254,27.25783184,6.59E-06,660.5884512,866.0203176,40.92127545,431.4200775
392.2140635,121.9409374,1180.371438,0.8747214,0.181890207,0.131675946,359.785938,1385.875787,46.28877046,1.45E-05,487.4730309,801.1989948,57.36913398,415.6968915
229.7325456,171.4613757,1030.849034,0.406315743,0.440280385,1.759715102,936.6105648,1528.294336,20.57130228,3.19E-06,438.6439221,894.6120263,40.1862952,559.9482909
282.9248247,66.10390677,942.8484637,1.347178247,0.845213808,0.549302333,435.5366669,1445.816407,41.97363887,8.73E-06,656.5943393,618.9100957,43.63776254,420.8804602
217.0699336,48.22520645,1115.019634,1.945186724,1.900781426,0.501862824,591.39945,1532.864981,47.99339664,1.71E-05,576.2245491,870.9003255,37.9981305,504.2657312
399.3748504,59.62057348,900.4005533,1.168158741,0.368278221,1.498467261,614.195956,1397.604668,39.71592985,7.99E-06,666.7277195,844.2204862,53.36253538,497.867436
300.4390021,163.038735,1025.629612,1.458031225,1.550680103,0.708030615,719.3077309,1247.384682,33.17087732,1.22E-05,681.3481621,694.2724561,51.69544951,478.3444104
319.0770035,126.8716219,943.4313846,0.23005586,0.306496825,1.061484916,350.2147406,1205.455938,21.34643049,1.06E-05,416.0885171,892.0579656,47.12750513,411.8527854
213.4152955,72.88601839,1062.652429,0.893567292,1.964389397,0.408771024,458.7310322,1321.287819,47.6034144,1.33E-05,550.2907906,686.3813245,38.61783455,414.9463291
349.9920941,152.3920408,896.1595652,0.321081122,0.825071348,1.923516871,952.0432708,1479.196189,34.10888668,1.95E-05,512.4893647,866.7914171,51.40795836,553.7631936
241.9811186,159.2054995,876.6371783,1.264312088,1.572945624,1.71800466,935.8870751,1516.103962,20.86990233,2.06E-06,587.7575191,864.2245731,42.61113721,566.4876293
379.6108579,156.9771508,1167.295635,1.883116101,0.750923057,1.741200284,846.9034532,1318.301134,40.69463214,1.19E-05,638.0773592,827.297285,57.72413737,529.7665354
241.0279281,167.83898,840.7214732,1.357377692,1.292570867,0.872870122,313.5808719,1398.261568,34.45511761,1.74E-05,484.1770648,769.0411421,42.15768477,405.255625
238.1375441,67.83615303,1002.383163,0.245925792,0.464830561,1.548486306,528.9047379,1368.447562,23.73035952,1.01E-05,567.0395153,636.0008249,38.18766952,422.0680011
207.3099336,143.2562893,888.3411132,0.773865789,0.377439937,0.373364695,739.5711147,1364.209114,26.42815428,2.49E-06,612.618574,759.5915203,37.19736644,496.3826712
294.413389,99.08092459,815.5719853,1.146260421,1.882321865,0.116376105,492.6331482,1292.539485,21.93472041,1.17E-05,440.3293249,707.0388767,44.42608442,408.6630852
312.9682267,156.2997829,814.4075273,0.866094737,1.843529828,0.137948572,936.7106865,1254.548442,37.22880619,7.31E-06,644.2200718,837.6651099,48.36859757,545.9843543
213.1417279,139.2736016,870.0887088,1.68392362,1.786190986,1.214543301,743.7226233,1278.675423,38.66088438,3.94E-06,581.83288,827.4387619,38.07705299,496.850695
355.1055233,146.467117,1146.708142,1.647874909,1.288323555,0.96525032,350.3347021,1222.132955,35.17226895,1.71E-05,684.8612311,873.1837522,55.13766087,432.9171998
290.6577669,128.4242757,912.9914976,1.262478938,1.635709601,1.084229163,936.3039122,1279.252297,44.51306399,1.09E-05,501.8586757,604.4490487,46.76661741,481.9439221
304.8780539,56.61431542,1180.183668,0.809570096,0.23117018,0.114179967,970.4366607,1203.680359,45.83026464,1.87E-05,432.4437827,842.730965,44.96358791,527.7699493
288.1525494,111.7540378,1032.648917,0.58513911,0.73609918,0.903104577,354.3986929,1450.90336,38.4687319,1.63E-05,551.9503603,881.5386159,46.3388692,445.0640317
280.1526122,177.7004609,974.6456759,0.301161205,0.696035937,1.464329506,672.6521644,1326.550163,20.38269439,1.42E-05,425.7432315,836.7901347,48.5217101,482.6708555
311.9280663,170.60821,1032.035534,0.774305599,1.307726112,0.941118034,512.3549975,1589.257885,40.85688967,1.10E-06,690.857957,639.058338,49.34255284,462.3663471
231.0480492,36.47606037,1006.679354,0.885027783,0.77631977,1.491216492,574.9873535,1277.48682,32.53997651,9.13E-06,411.6054875,624.3837315,37.10198099,410.0611874
236.3856261,54.72222236,1103.510502,1.384063558,0.382162885,0.542736032,425.7558526,1338.331428,36.9667245,4.75E-06,626.0511703,606.2535719,40.38542929,400.7010535
372.3571242,49.75931602,912.9984264,1.350503666,1.233287443,1.644969809,704.6504714,1343.136463,39.47241806,1.83E-05,557.5307194,788.6235677,50.47989827,492.5977487
389.2230924,138.8969865,941.2201566,0.233205465,1.647329449,1.218019357,970.5855473,1203.380598,30.50709843,4.32E-06,510.5861957,788.9017956,56.73284976,528.2730074
274.6618633,152.6677995,1157.637721,0.850992699,0.826034639,0.500449889,652.1508202,1535.683181,47.51295516,6.44E-06,419.7526494,896.0741143,48.48635555,508.2776598
254.1489346,62.02670495,1178.582605,0.445379848,0.351310559,0.549768904,358.040207,1212.797784,24.019246,1.08E-05,586.6500773,719.4129522,40.46460932,404.6548897
328.7999086,105.8779039,1157.023291,0.39794414,0.473707575,1.293257883,734.0009334,1576.071934,40.14535422,6.00E-06,575.5660988,699.5718855,50.52613511,506.1838214
281.7468342,156.1054542,967.7791976,1.671874085,0.55121828,1.676885227,538.1560961,1556.82974,20.1307874,4.99E-06,484.2649819,787.3274782,45.68022815,474.7807626
205.0772711,139.9202317,1112.146201,0.179638912,0.669805427,0.889692786,899.1476327,1414.208766,47.73953316,1.24E-05,673.0665104,847.6826018,39.23253538,561.1483784
231.2305195,111.3355808,990.5342933,0.896447464,1.321310634,0.590770815,604.2747038,1417.43823,23.375124,2.69E-06,491.2330022,881.0321849,40.056057,492.4755794
343.1944458,118.5521536,999.0159409,0.419586946,1.241796421,1.747322053,434.9877263,1461.511169,22.8465269,2.11E-06,534.9176232,840.9372499,51.6851715,451.9862947
331.7847884,106.254082,881.8720436,1.77072741,1.422551737,1.371609754,433.7739359,1354.820005,29.99022899,8.07E-06,563.1287368,728.0021942,49.96177928,423.3576199
205.4191985,74.6322677,1036.452121,1.158376975,0.788753771,0.951362426,838.1349265,1458.888913,31.20698858,1.47E-05,430.0695635,790.4742706,34.86933937,517.9248544
244.3944324,114.7532989,874.4543591,0.539623209,1.665595539,1.027010371,485.9113188,1217.907355,26.42900217,1.15E-05,679.6485158,856.889798,39.36393736,461.3477581
246.2149593,133.3327953,932.6258796,1.054611846,0.487766556,0.488087289,837.0633759,1221.619051,37.55364983,9.03E-06,512.3608457,747.1829065,43.28115519,494.6629878
334.3785487,160.9984374,1142.012081,1.489824083,0.99117742,1.290924997,444.1211175,1382.892168,33.28742294,1.17E-05,424.2337642,665.0059931,54.05801944,409.7043511
203.9421076,125.4437031,882.8303237,1.920424217,1.621783571,0.78161077,525.1804581,1419.84892,21.02526767,7.94E-06,516.1873521,650.9170319,37.29780227,422.7495329
220.8217164,144.1682306,828.4633141,0.518847408,0.442301431,1.991725836,625.8408807,1555.127056,29.58956187,1.88E-05,580.0607641,600.0473234,38.29866557,455.3036384
359.9832171,54.01074524,827.603037,1.783745367,0.308739916,1.012348679,960.2370948,1241.864254,44.31298741,2.04E-06,554.0958015,815.4713985,47.34017291,538.1012168
235.7089324,99.23362116,1176.313808,1.875177817,1.778999539,1.023182652,952.2119973,1529.059171,40.69104605,1.38E-05,608.3625922,633.3291627,43.59516689,529.2631426
330.5492216,31.39974297,1002.768175,1.841199035,0.751566359,1.175118396,444.8103128,1284.018935,41.74612561,1.79E-05,416.6451826,673.1517299,45.50598275,412.634968
247.6365562,67.00182968,963.7648287,1.307287278,1.399353237,1.841836406,550.7533289,1357.633459,40.94350772,1.63E-05,485.3621831,689.3628995,38.06592676,436.9485836
219.8882786,138.9692573,1124.351432,1.296659243,0.148162348,1.62155439,404.5795719,1326.640974,29.32919064,4.50E-06,645.7691731,768.113958,40.74715397,432.854526
248.6344382,178.7714927,1134.330371,0.866100203,1.411089088,0.957147133,656.9895555,1360.062109,22.98991766,6.62E-06,423.9681063,719.3871832,44.19142242,452.2505189
344.4533864,44.87671494,932.8764132,1.529555976,0.700592492,1.465528605,622.4077855,1260.198199,28.17401552,1.46E-05,656.6457864,802.4021976,46.63471251,475.6542847
371.1392936,90.22414738,1077.447223,1.109458635,0.205907622,1.213847448,930.5321137,1401.42803,44.95355901,2.60E-06,427.5688276,616.6915978,52.29075146,494.7428093
366.0439729,150.0106453,1108.449126,1.387132335,1.258644247,1.035497393,951.0037645,1520.657036,49.41412393,1.64E-05,650.3362645,637.1817583,57.08510837,537.7670506
279.4367059,60.60534519,1061.860275,0.914070017,0.557527251,0.465399968,568.4971737,1376.613604,34.81541044,1.47E-05,508.2365203,749.7634511,41.63649954,451.5944123
333.6170273,113.2627424,860.6380299,1.489843282,0.83493376,0.981478901,644.2165601,1396.24543,20.29101065,1.49E-05,583.662719,701.0894364,49.71072163,466.7008037
240.9968591,139.9606944,1150.353233,1.666495883,0.253103543,0.567055315,927.3653744,1539.507034,24.20134436,2.90E-06,445.8661347,688.7440088,45.02232702,529.6906836
258.6295461,122.3978175,1015.637821,0.378228888,0.379610177,1.838200085,864.6954654,1482.423246,29.66241726,1.46E-05,419.8506165,620.1084237,43.59103654,495.5938099
379.2671637,58.20371019,912.9889705,1.68256646,0.666156747,0.737272946,302.5594179,1396.181763,37.35756046,1.39E-05,464.7814612,868.7157524,50.93998814,423.4794046
202.6003847,83.3076853,970.0912742,1.12656341,0.270543051,1.909301628,524.0416949,1303.078259,22.25280937,1.68E-05,438.3561454,807.5455758,35.29375492,434.8672366
217.1017062,147.5687677,815.0284362,1.704865227,1.830569903,1.112805051,595.2419694,1553.970699,48.30071896,1.79E-06,493.7217693,636.485447,37.33807302,456.2222818
241.577251,113.1339771,851.1467205,0.919473242,0.111489382,1.299934319,460.8013986,1430.808161,30.9525102,1.44E-06,554.314974,619.5137873,38.94528209,423.8943884
205.3064408,30.78444203,1106.2187,0.820176922,1.019334416,1.131586845,439.7001311,1288.459044,47.37752654,8.09E-06,576.6278391,892.46176,33.21382087,462.1588485
236.287087,144.148614,800.0046539,1.838615392,0.33417017,0.345823172,326.4491546,1307.647901,43.41565408,3.83E-06,636.9604322,804.3517651,40.6192357,426.4639293
316.6083122,35.29670324,966.6263314,0.577221608,0.68459027,0.814060316,750.3588075,1521.253236,42.66311818,1.16E-05,596.871968,725.2368213,46.32148203,516.1769169
284.2849101,141.8600674,1009.004072,1.704003418,1.859513164,0.288377613,483.7572033,1217.658225,38.20158739,1.84E-05,582.6274975,810.5193122,47.57888792,441.0608763
378.5343422,60.37208402,821.853768,1.019639088,0.407219651,1.283612684,336.6430249,1596.836875,38.80351451,8.44E-06,523.5346082,826.8995359,47.98814393,449.8263511
363.4887123,173.711022,1189.231265,1.076781341,1.935081407,0.949060971,461.6855174,1252.140672,39.14009706,1.71E-05,542.1425305,833.9886607,57.87423208,437.116283
268.3634703,85.1911127,890.4501325,0.686089735,0.491009316,1.578171446,861.339767,1518.42741,38.86164161,1.00E-06,524.3562488,743.3631917,40.92887687,528.623367
251.8846867,79.03974245,921.6794879,1.188780181,1.508975606,0.518893914,896.0424272,1357.910127,36.61184694,4.20E-06,652.649809,728.9648274,39.59546965,534.5357081
275.9384816,52.33320755,921.5770049,0.717901273,1.138686803,0.412675511,638.1463716,1396.886473,49.59242055,1.58E-06,469.0001358,603.3084253,39.47855724,434.4121243
318.0589885,75.84063232,892.1666648,0.174611887,1.780509582,0.872031239,591.2494693,1552.260231,41.96871702,7.23E-06,401.7162795,877.9671345,45.56075392,487.0321906
253.6127282,161.4976143,800.5895288,0.61679735,1.152587185,1.860512228,984.4975855,1365.164476,43.30839165,1.83E-05,595.3959692,780.9923635,41.22582526,551.8068988
324.8297816,179.4501506,1091.737918,0.112120182,1.115662516,1.449801449,440.3952617,1414.997501,46.17388445,2.84E-06,460.7386551,660.9461812,52.10867528,409.0172875
281.8823304,85.24642958,1186.7382,1.958874095,0.471370201,0.895954887,450.751498,1219.719865,26.46919288,1.25E-05,667.0345409,875.8810258,46.26377325,458.5711437
310.4094362,97.29159464,889.7173933,1.934919699,0.415835788,1.082817123,504.3070239,1200.93899,22.51412477,9.58E-06,657.7138989,874.4795705,45.09580806,460.4820164
287.2253058,138.3106407,1065.218877,0.850795065,1.841329387,0.260004721,420.9301228,1297.919949,34.4868331,1.88E-05,423.0182116,896.7552493,47.85826028,445.9474304
258.8931519,162.9293671,1096.758531,1.483904623,0.722892578,1.970694203,565.5559187,1472.233237,35.42242087,3.33E-06,431.9165216,862.2169689,44.986864,471.292294
389.6906614,118.9566501,1139.370152,0.757031587,0.806956284,1.366173879,937.5839589,1248.505957,44.8754534,5.03E-06,548.5514777,899.3353163,58.9692635,555.6020452
352.7211588,88.72885473,969.0516788,1.375076998,1.543664951,0.64226773,730.7434884,1245.504784,33.31350738,1.56E-06,582.7667988,673.4058564,49.90389702,461.4984565
228.0226352,91.89327613,921.1723623,1.630317082,0.743764617,1.213035949,588.362584,1364.384243,37.12559077,9.24E-06,482.4725012,852.6748756,37.66587949,465.7695323
373.6935952,134.342722,930.1180536,1.898836865,1.908918649,0.308016496,954.0875562,1459.134815,35.81212816,6.28E-06,615.039315,846.9084926,55.30198674,570.5966051
297.4862396,30.48273954,1085.048533,0.860403324,1.502062761,1.935089671,333.9249627,1484.828797,21.14608351,1.75E-05,578.4748063,669.2821078,42.82573475,406.7560388
378.9104454,122.9384006,1126.711787,1.588266168,1.235115561,0.432091477,447.1933245,1271.38027,38.4564469,1.25E-05,497.4472329,629.5312647,56.69957444,388.6024437
359.9710512,83.32395157,872.6455871,0.605264056,1.773700805,1.331257604,696.1220236,1231.835259,44.84129857,1.27E-05,407.6114464,893.8261541,50.56610908,475.7694867
285.0427009,149.1295997,948.3764033,1.981631377,0.194251226,0.566363479,730.8868362,1576.158814,24.72501644,1.11E-05,625.0450844,688.8073655,47.56749109,505.2536771
204.4938617,43.94859597,1160.776079,0.148962238,0.588419115,1.463366627,327.6902546,1304.266553,37.82995202,2.75E-06,464.4260997,861.2675371,35.58975437,421.4315057
253.7354719,118.23034,1122.677408,1.246704732,0.983569035,1.575960598,582.1271305,1541.338599,37.80831633,9.46E-06,650.342123,601.2381464,43.573643,460.656311
308.3268429,102.1459335,1193.943361,1.353061365,0.531259225,1.379497485,754.4077754,1545.39658,24.92554892,2.00E-05,526.087078,606.3074422,48.84459075,480.8212202
326.695644,126.3488289,1101.699304,1.407286558,1.513419856,1.267548974,788.6493825,1509.009037,23.70390721,1.69E-05,573.1232328,739.7613926,53.76428647,517.4748154
251.5775371,39.72803917,957.2780804,0.3287364,1.846495259,1.795691279,746.6979318,1267.533443,49.40155829,1.80E-05,661.8846191,671.6144052,38.74428057,478.938281
227.8712148,116.9975681,1036.255134,1.883206589,0.905163228,0.249390751,524.3942571,1528.720584,31.81157509,1.66E-05,659.0869003,806.952385,39.34075798,479.4920345
366.9860474,114.2226882,1064.405702,0.44424823,0.75005194,0.728738055,365.4640865,1507.700224,26.82265186,2.96E-06,511.4558726,769.6692977,53.74667163,423.1789492
396.8804361,114.0990142,831.3823265,1.283231466,1.926946391,0.571746211,598.9787125,1438.689196,25.13973633,5.32E-06,462.6666678,623.2457392,54.70572334,434.821621
305.1380365,120.52315,1017.798784,0.52308455,0.945219622,1.977226528,390.1281062,1334.880814,40.02805141,1.06E-06,632.5438233,648.7884889,47.52316822,405.7239189
234.3358572,131.4701906,1083.728331,0.683711192,1.029191961,0.839840581,963.336561,1305.003442,38.28335892,6.77E-06,529.9240611,716.414781,40.4334647,525.6121001
254.4614653,150.74835,866.9285216,1.138271229,0.768134757,1.491964129,632.6196062,1248.755685,39.30656369,3.06E-06,457.6125981,655.6812192,42.33889488,434.0488427
203.6781353,70.47310802,1112.252687,0.892667495,1.828142099,1.400977811,522.081422,1403.902827,22.64018083,9.98E-06,671.3276027,837.6667042,38.10052351,483.6303424
382.8597613,153.7574115,1033.509112,0.404428642,1.181015418,0.502954351,836.4128498,1434.10435,46.8060375,1.39E-05,459.4312583,724.8210707,57.54512395,502.5392334
223.5502166,104.7383523,1180.888714,0.424779165,1.548131716,0.554095592,648.5640148,1343.735596,31.6779919,1.76E-05,407.7421505,628.0295601,37.69731322,425.1471286
315.3032951,41.55874187,816.9689193,0.894475098,1.642432765,0.634440671,517.0238168,1390.143627,29.40108219,1.52E-05,406.0839921,745.3028707,44.0615348,435.6185094
254.8110441,38.78263939,906.130455,1.538837659,0.74951318,0.881141829,868.3774197,1345.405783,33.87084342,1.88E-05,586.6946069,627.2514543,38.74167161,496.6552027
310.8356005,80.1357478,1040.621552,1.806132829,0.92401923,0.545217625,907.0065057,1456.402423,31.70198197,2.02E-06,598.5025182,638.6811916,46.42659336,504.2704754
330.2840777,147.7345466,918.6239649,0.259842558,1.712096371,0.137337817,771.1057164,1560.503683,45.90731009,1.23E-06,493.3125115,671.8829496,50.98965604,492.1030272
365.9483607,136.1521402,1085.769666,0.846897424,0.790185168,1.770846808,332.8750957,1265.568105,47.87782926,1.36E-05,496.0032968,857.8583116,54.41541415,413.2424413
241.2842544,148.2922447,1103.602113,0.290466571,1.608476754,1.93465868,696.4260161,1352.563524,29.10359649,6.50E-06,501.8481745,877.3837597,43.12351113,502.2500559
202.1991657,107.5903585,841.0063856,0.131525713,1.887885413,0.748983735,834.3064384,1256.347442,45.91807422,5.82E-06,604.047564,847.8773188,36.28996994,520.7553536
227.377126,96.02984969,1005.541786,1.357265497,1.284099709,0.743163071,395.5521085,1449.977508,43.44569389,7.29E-06,417.4401373,700.2231652,38.53538818,407.8784312
380.0037284,52.11787901,1003.556222,1.24465394,1.509091846,0.113474444,460.069526,1491.548204,47.92423017,6.13E-06,678.7349058,681.7339323,49.86984676,446.7325395
374.7780155,79.22891304,947.7123081,0.409736316,1.629684893,1.392476308,917.7465735,1572.765093,27.37250937,1.07E-05,466.7563133,764.7467072,51.82533595,541.023675
319.4826204,95.10290493,1173.169945,0.544244383,1.705575333,1.668335802,314.0852053,1311.548771,37.3087745,9.36E-06,699.9019616,816.5559482,49.4739803,425.5567712
320.1033721,43.29006445,1131.002528,0.145044732,0.850601342,0.378555771,826.9089965,1580.084482,28.23633754,1.07E-05,451.4568081,898.0118364,47.0866482,546.3551873
333.0073349,63.09179291,1078.883753,1.686399691,0.197400572,0.403366064,631.6413048,1225.305069,44.72283471,1.38E-05,631.4639372,639.4712136,48.24159032,436.7342108
235.0742557,119.7337941,1085.730654,1.951912132,0.863564915,1.601158175,612.7405112,1441.205545,20.15972572,8.36E-06,467.0237635,614.7875997,41.48509669,439.2368766
382.8823892,140.3494671,984.6864575,0.35737312,1.380136837,1.270952422,304.9675727,1222.853088,36.94457489,5.77E-06,424.2540405,808.3067667,57.04455109,392.0683227
283.754105,179.7521267,1168.397808,0.539802906,0.955665733,0.185235059,873.5787617,1557.509675,30.17610294,4.16E-06,662.4799973,849.6677351,49.76143334,564.303982
276.6277056,169.9669997,1077.838171,1.749978095,1.523029987,1.282839282,551.8774304,1411.923623,29.68051121,7.64E-06,657.6253778,853.904634,47.77794548,497.1985391
303.7835411,126.3847799,1091.592425,1.860281216,0.778266616,0.686943673,678.5359419,1467.73934,39.34718972,1.51E-05,521.0711177,803.5390647,50.06952424,495.6903995
209.3931934,93.18720799,1144.676362,0.897292027,1.306013868,0.800577795,774.1104804,1532.62957,45.54453348,1.54E-05,610.7188428,886.2047412,38.23967085,556.3260406
233.2566738,125.4266047,909.6286357,0.196182697,0.454197629,1.562489695,791.8407035,1260.124249,38.27586174,1.37E-05,567.1197798,753.3014291,39.24305851,490.4559867
347.6067233,147.8477427,1122.828362,0.174844484,1.52380193,1.640776866,969.1860412,1215.436625,45.59518936,5.45E-06,655.8868341,874.1444395,54.43196967,547.9453127
216.5597336,47.75042864,878.0962412,1.190504746,1.136822341,0.860677591,671.9379673,1551.552458,27.93791336,1.22E-05,494.5167908,890.3436411,32.86222342,520.4711315
320.6304219,91.48573345,938.1367809,0.846500707,0.487722338,1.899590578,579.8036857,1325.973291,35.58505564,1.18E-05,557.10172,854.1472371,46.44052807,478.1196641
249.0698219,155.9703428,934.2441817,0.154439612,0.65463123,0.872279164,967.5925385,1251.591563,33.51609617,1.02E-05,545.6117114,692.927569,42.49958876,513.6721228
277.8591228,87.57494279,1191.410187,1.208179545,1.522356546,1.566488467,749.4771645,1387.384495,20.34934699,1.14E-05,506.1717479,658.8646954,45.25819203,468.8303013
257.7387474,115.7808407,1142.614889,0.12147482,1.016942348,1.019366803,508.7052494,1439.32243,36.70436429,1.03E-05,667.4365194,764.4360195,44.83118752,466.9665059
271.1345433,118.1654041,1080.467945,1.59600672,0.510459737,1.80531142,388.5249718,1212.388241,39.84572972,1.17E-05,449.7633774,735.9044251,45.3560134,390.5370306
343.809181,57.67143797,1090.822705,0.682222363,1.937815262,1.824746363,889.788151,1309.958263,37.75743213,1.46E-05,444.8525919,863.3275027,50.315026,526.4803402
259.4243431,84.33531625,1024.829118,0.176490206,1.458737538,0.266091935,553.527122,1213.11995,42.08839696,3.08E-06,573.0728606,630.0095013,40.99597141,421.6391868
313.2809281,80.17669331,1178.836267,1.21786922,1.918556182,1.879337329,762.328805,1368.134156,37.14018585,1.52E-05,597.248269,677.3220184,49.74194755,487.2465027
295.2100804,33.92950628,998.5035012,0.855600387,0.911499586,1.668516199,629.5714936,1558.040012,22.00250765,3.58E-06,458.3857763,825.5396834,42.63499944,496.8146965
332.7342331,33.62876458,952.2070839,1.950220785,1.002690647,1.603490357,439.2508459,1593.060965,23.49336572,2.27E-06,517.2152327,628.4959935,46.08696852,424.5923134
387.3659479,154.7545566,865.2141348,1.133977459,1.806114911,0.481731545,721.180626,1454.819021,37.89423733,1.95E-05,683.9691529,696.2293242,56.31835038,497.5454328
346.5144194,70.9606215,1114.482261,0.622954444,1.097593746,1.629726497,342.4781483,1264.655078,28.24937576,1.92E-05,473.9852268,716.1466182,49.35655765,381.2340401
242.9880757,107.7118149,1093.777573,1.447933843,1.443829933,1.715252196,589.3397219,1562.339756,22.38935387,2.15E-06,600.5082106,786.778139,42.62925611,490.7776535
206.236627,74.80883604,953.7420154,0.615834805,0.579128467,0.649385635,682.6304578,1406.499129,32.8880823,9.42E-06,622.0448181,647.4397937,34.47285299,453.9072765
252.4528089,171.1018868,810.0773656,1.818062254,0.948780291,1.909294149,605.2328819,1261.499725,36.62967794,4.54E-06,534.4386098,858.1813471,42.97468096,471.1570534
319.0155861,68.89451383,1135.598931,0.811971744,0.334554745,0.194734278,824.0705227,1568.690668,29.86237965,1.02E-05,681.257796,734.2626706,48.35403454,537.7452332
210.2851627,94.44852191,804.5671934,1.144750269,0.491362068,0.384827581,879.5474682,1502.98762,41.61301107,1.68E-05,620.9970206,875.1065136,33.34314754,568.2282794
299.2732494,160.9095376,1081.479912,0.196088897,0.101792489,1.121404162,839.8701518,1492.682109,39.31311824,1.91E-05,537.377374,740.3609741,48.71796807,519.6744402
319.3685698,156.290035,1188.102844,0.909630352,0.174603598,1.194005695,327.1690635,1483.672282,29.98455083,1.31E-05,570.8005605,682.5120777,53.40610331,410.6211078
266.8487782,57.91521268,975.0645313,1.681490725,1.956839264,1.325785158,435.8901393,1280.135928,42.64617587,7.72E-06,607.784033,642.5486486,41.33976088,395.7131193
